day,tool_a,tool_b,class,n,c_1to1,c_split,c_merge,c_unmatched
Thursday,yaf,cicflowmeter-orig,ALL,393255,65468,38952,415,288420
Thursday,yaf,cicflowmeter-orig,BENIGN,391146,63584,38769,415,288378
Thursday,yaf,cicflowmeter-orig,Infiltration,49,4,6,0,39
Thursday,yaf,cicflowmeter-orig,Web Attack - Brute Force,1368,1222,145,0,1
Thursday,yaf,cicflowmeter-orig,Web Attack - Sql Injection,19,5,12,0,2
Thursday,yaf,cicflowmeter-orig,Web Attack - XSS,673,653,20,0,0
Thursday,yaf,cicflowmeter-fixed,ALL,393255,180125,16526,48748,147856
Thursday,yaf,cicflowmeter-fixed,BENIGN,391146,178051,16519,48744,147832
Thursday,yaf,cicflowmeter-fixed,Infiltration,49,18,7,0,24
Thursday,yaf,cicflowmeter-fixed,Web Attack - Brute Force,1368,1366,0,2,0
Thursday,yaf,cicflowmeter-fixed,Web Attack - Sql Injection,19,17,0,2,0
Thursday,yaf,cicflowmeter-fixed,Web Attack - XSS,673,673,0,0,0
Thursday,yaf,argus,ALL,393255,127279,3,132015,133958
Thursday,yaf,argus,BENIGN,391146,125327,3,131872,133944
Thursday,yaf,argus,Infiltration,49,14,0,21,14
Thursday,yaf,argus,Web Attack - Brute Force,1368,1302,0,66,0
Thursday,yaf,argus,Web Attack - Sql Injection,19,16,0,3,0
Thursday,yaf,argus,Web Attack - XSS,673,620,0,53,0
Thursday,yaf,go-flows,ALL,393255,257563,85635,5071,44986
Thursday,yaf,go-flows,BENIGN,391146,255470,85631,5069,44976
Thursday,yaf,go-flows,Infiltration,49,37,2,0,10
Thursday,yaf,go-flows,Web Attack - Brute Force,1368,1366,0,2,0
Thursday,yaf,go-flows,Web Attack - Sql Injection,19,17,2,0,0
Thursday,yaf,go-flows,Web Attack - XSS,673,673,0,0,0
Thursday,yaf,joy,ALL,393255,64235,42400,33566,253054
Thursday,yaf,joy,BENIGN,391146,62256,42302,33548,253040
Thursday,yaf,joy,Infiltration,49,11,9,15,14
Thursday,yaf,joy,Web Attack - Brute Force,1368,1296,71,1,0
Thursday,yaf,joy,Web Attack - Sql Injection,19,17,0,2,0
Thursday,yaf,joy,Web Attack - XSS,673,655,18,0,0
Thursday,joy,nfstream,ALL,501856,73977,0,191647,236232
Thursday,joy,nfstream,BENIGN,499555,71995,0,191344,236216
Thursday,joy,nfstream,Infiltration,138,13,0,109,16
Thursday,joy,nfstream,Web Attack - Brute Force,1438,1296,0,142,0
Thursday,joy,nfstream,Web Attack - Sql Injection,18,18,0,0,0
Thursday,joy,nfstream,Web Attack - XSS,707,655,0,52,0
Thursday,joy,zeek,ALL,501856,295398,8999,189733,7726
Thursday,joy,zeek,BENIGN,499555,293403,8998,189428,7726
Thursday,joy,zeek,Infiltration,138,26,1,111,0
Thursday,joy,zeek,Web Attack - Brute Force,1438,1296,0,142,0
Thursday,joy,zeek,Web Attack - Sql Injection,18,18,0,0,0
Thursday,joy,zeek,Web Attack - XSS,707,655,0,52,0
Thursday,joy,tranalyzer,ALL,501856,135273,653,196870,169060
Thursday,joy,tranalyzer,BENIGN,499555,133279,652,196564,169060
Thursday,joy,tranalyzer,Infiltration,138,25,1,112,0
Thursday,joy,tranalyzer,Web Attack - Brute Force,1438,1296,0,142,0
Thursday,joy,tranalyzer,Web Attack - Sql Injection,18,18,0,0,0
Thursday,joy,tranalyzer,Web Attack - XSS,707,655,0,52,0
Thursday,joy,cicflowmeter-orig,ALL,501856,43382,28879,157796,271799
Thursday,joy,cicflowmeter-orig,BENIGN,499555,41494,28691,157608,271762
Thursday,joy,cicflowmeter-orig,Infiltration,138,9,11,83,35
Thursday,joy,cicflowmeter-orig,Web Attack - Brute Force,1438,1222,145,70,1
Thursday,joy,cicflowmeter-orig,Web Attack - Sql Injection,18,5,12,0,1
Thursday,joy,cicflowmeter-orig,Web Attack - XSS,707,652,20,35,0
Thursday,joy,cicflowmeter-fixed,ALL,501856,287476,9880,193526,10974
Thursday,joy,cicflowmeter-fixed,BENIGN,499555,285486,9868,193232,10969
Thursday,joy,cicflowmeter-fixed,Infiltration,138,21,12,100,5
Thursday,joy,cicflowmeter-fixed,Web Attack - Brute Force,1438,1296,0,142,0
Thursday,joy,cicflowmeter-fixed,Web Attack - Sql Injection,18,18,0,0,0
Thursday,joy,cicflowmeter-fixed,Web Attack - XSS,707,655,0,52,0
Thursday,joy,argus,ALL,501856,194434,69,307199,154
Thursday,joy,argus,BENIGN,499555,192554,69,306778,154
Thursday,joy,argus,Infiltration,138,25,0,113,0
Thursday,joy,argus,Web Attack - Brute Force,1438,1233,0,205,0
Thursday,joy,argus,Web Attack - Sql Injection,18,17,0,1,0
Thursday,joy,argus,Web Attack - XSS,707,605,0,102,0
Thursday,joy,go-flows,ALL,501856,62683,17368,185004,236801
Thursday,joy,go-flows,BENIGN,499555,60703,17365,184702,236785
Thursday,joy,go-flows,Infiltration,138,12,1,109,16
Thursday,joy,go-flows,Web Attack - Brute Force,1438,1296,1,141,0
Thursday,joy,go-flows,Web Attack - Sql Injection,18,17,1,0,0
Thursday,joy,go-flows,Web Attack - XSS,707,655,0,52,0
Thursday,joy,yaf,ALL,501856,64235,17339,192148,228134
Thursday,joy,yaf,BENIGN,499555,62256,17336,191844,228119
Thursday,joy,yaf,Infiltration,138,11,1,111,15
Thursday,joy,yaf,Web Attack - Brute Force,1438,1296,1,141,0
Thursday,joy,yaf,Web Attack - Sql Injection,18,17,1,0,0
Thursday,joy,yaf,Web Attack - XSS,707,655,0,52,0
Monday,nfstream,zeek,ALL,355732,283556,9406,1144,61626
Monday,nfstream,zeek,BENIGN,355732,283556,9406,1144,61626
Monday,nfstream,tranalyzer,ALL,355732,281887,484,12528,60833
Monday,nfstream,tranalyzer,BENIGN,355732,281887,484,12528,60833
Monday,nfstream,cicflowmeter-orig,ALL,355732,84257,46614,1,224860
Monday,nfstream,cicflowmeter-orig,BENIGN,355732,84257,46614,1,224860
Monday,nfstream,cicflowmeter-fixed,ALL,355732,283248,10416,3,62065
Monday,nfstream,cicflowmeter-fixed,BENIGN,355732,283248,10416,3,62065
Monday,nfstream,argus,ALL,355732,191635,0,120473,43624
Monday,nfstream,argus,BENIGN,355732,191635,0,120473,43624
Monday,nfstream,go-flows,ALL,355732,317090,38449,28,165
Monday,nfstream,go-flows,BENIGN,355732,317090,38449,28,165
Monday,nfstream,yaf,ALL,355732,276790,34729,27424,16789
Monday,nfstream,yaf,BENIGN,355732,276790,34729,27424,16789
Monday,nfstream,joy,ALL,355732,107972,45774,0,201986
Monday,nfstream,joy,BENIGN,355732,107972,45774,0,201986
Monday,zeek,nfstream,ALL,375412,283556,637,27888,63331
Monday,zeek,nfstream,BENIGN,375412,283556,637,27888,63331
Monday,zeek,tranalyzer,ALL,375412,334999,147,40058,208
Monday,zeek,tranalyzer,BENIGN,375412,334999,147,40058,208
Monday,zeek,cicflowmeter-orig,ALL,375412,86235,45375,3520,240282
Monday,zeek,cicflowmeter-orig,BENIGN,375412,86235,45375,3520,240282
Monday,zeek,cicflowmeter-fixed,ALL,375412,337197,9529,27213,1473
Monday,zeek,cicflowmeter-fixed,BENIGN,375412,337197,9529,27213,1473
Monday,zeek,argus,ALL,375412,217282,0,157965,165
Monday,zeek,argus,BENIGN,375412,217282,0,157965,165
Monday,zeek,go-flows,ALL,375412,253999,30983,27100,63330
Monday,zeek,go-flows,BENIGN,375412,253999,30983,27100,63330
Monday,zeek,yaf,ALL,375412,232926,30449,49673,62364
Monday,zeek,yaf,BENIGN,375412,232926,30449,49673,62364
Monday,zeek,joy,ALL,375412,317983,45251,2367,9811
Monday,zeek,joy,BENIGN,375412,317983,45251,2367,9811
Monday,tranalyzer,nfstream,ALL,353711,281887,5324,1436,65064
Monday,tranalyzer,nfstream,BENIGN,353711,281887,5324,1436,65064
Monday,tranalyzer,zeek,ALL,353711,334999,13498,304,4910
Monday,tranalyzer,zeek,BENIGN,353711,334999,13498,304,4910
Monday,tranalyzer,cicflowmeter-orig,ALL,353711,84873,47520,13,221305
Monday,tranalyzer,cicflowmeter-orig,BENIGN,353711,84873,47520,13,221305
Monday,tranalyzer,cicflowmeter-fixed,ALL,353711,323688,14615,5295,10113
Monday,tranalyzer,cicflowmeter-fixed,BENIGN,353711,323688,14615,5295,10113
Monday,tranalyzer,argus,ALL,353711,216099,0,135762,1850
Monday,tranalyzer,argus,BENIGN,353711,216099,0,135762,1850
Monday,tranalyzer,go-flows,ALL,353711,250129,37933,1,65648
Monday,tranalyzer,go-flows,BENIGN,353711,250129,37933,1,65648
Monday,tranalyzer,yaf,ALL,353711,239677,33136,15756,65142
Monday,tranalyzer,yaf,BENIGN,353711,239677,33136,15756,65142
Monday,tranalyzer,joy,ALL,353711,104657,47906,6398,194750
Monday,tranalyzer,joy,BENIGN,353711,104657,47906,6398,194750
Monday,cicflowmeter-orig,nfstream,ALL,453650,84257,29,105688,263676
Monday,cicflowmeter-orig,nfstream,BENIGN,453650,84257,29,105688,263676
Monday,cicflowmeter-orig,zeek,ALL,453650,86235,1598,101093,264724
Monday,cicflowmeter-orig,zeek,BENIGN,453650,86235,1598,101093,264724
Monday,cicflowmeter-orig,tranalyzer,ALL,453650,84873,18,110081,258678
Monday,cicflowmeter-orig,tranalyzer,BENIGN,453650,84873,18,110081,258678
Monday,cicflowmeter-orig,cicflowmeter-fixed,ALL,453650,105303,373,81861,266113
Monday,cicflowmeter-orig,cicflowmeter-fixed,BENIGN,453650,105303,373,81861,266113
Monday,cicflowmeter-orig,argus,ALL,453650,86543,0,194261,172846
Monday,cicflowmeter-orig,argus,BENIGN,453650,86543,0,194261,172846
Monday,cicflowmeter-orig,go-flows,ALL,453650,83989,455,104440,264766
Monday,cicflowmeter-orig,go-flows,BENIGN,453650,83989,455,104440,264766
Monday,cicflowmeter-orig,yaf,ALL,453650,86355,458,115229,251608
Monday,cicflowmeter-orig,yaf,BENIGN,453650,86355,458,115229,251608
Monday,cicflowmeter-orig,joy,ALL,453650,66723,43587,65318,278022
Monday,cicflowmeter-orig,joy,BENIGN,453650,66723,43587,65318,278022
Monday,cicflowmeter-fixed,nfstream,ALL,372341,283248,53,26405,62635
Monday,cicflowmeter-fixed,nfstream,BENIGN,372341,283248,53,26405,62635
Monday,cicflowmeter-fixed,zeek,ALL,372341,337197,12559,21992,593
Monday,cicflowmeter-fixed,zeek,BENIGN,372341,337197,12559,21992,593
Monday,cicflowmeter-fixed,tranalyzer,ALL,372341,323688,2523,37655,8475
Monday,cicflowmeter-fixed,tranalyzer,BENIGN,372341,323688,2523,37655,8475
Monday,cicflowmeter-fixed,cicflowmeter-orig,ALL,372341,105303,38798,140,228100
Monday,cicflowmeter-fixed,cicflowmeter-orig,BENIGN,372341,105303,38798,140,228100
Monday,cicflowmeter-fixed,argus,ALL,372341,208997,0,162830,514
Monday,cicflowmeter-fixed,argus,BENIGN,372341,208997,0,162830,514
Monday,cicflowmeter-fixed,go-flows,ALL,372341,247593,38029,23984,62735
Monday,cicflowmeter-fixed,go-flows,BENIGN,372341,247593,38029,23984,62735
Monday,cicflowmeter-fixed,yaf,ALL,372341,223458,38002,49534,61347
Monday,cicflowmeter-fixed,yaf,BENIGN,372341,223458,38002,49534,61347
Monday,cicflowmeter-fixed,joy,ALL,372341,298319,61442,1935,10645
Monday,cicflowmeter-fixed,joy,BENIGN,372341,298319,61442,1935,10645
Monday,argus,nfstream,ALL,249221,191635,23593,0,33993
Monday,argus,nfstream,BENIGN,249221,191635,23593,0,33993
Monday,argus,zeek,ALL,249221,217282,31817,0,122
Monday,argus,zeek,BENIGN,249221,217282,31817,0,122
Monday,argus,tranalyzer,ALL,249221,216099,33000,0,122
Monday,argus,tranalyzer,BENIGN,249221,216099,33000,0,122
Monday,argus,cicflowmeter-orig,ALL,249221,86543,56323,0,106355
Monday,argus,cicflowmeter-orig,BENIGN,249221,86543,56323,0,106355
Monday,argus,cicflowmeter-fixed,ALL,249221,208997,40032,0,192
Monday,argus,cicflowmeter-fixed,BENIGN,249221,208997,40032,0,192
Monday,argus,go-flows,ALL,249221,153657,61571,0,33993
Monday,argus,go-flows,BENIGN,249221,153657,61571,0,33993
Monday,argus,yaf,ALL,249221,154440,60720,0,34061
Monday,argus,yaf,BENIGN,249221,154440,60720,0,34061
Monday,argus,joy,ALL,249221,173592,75591,2,36
Monday,argus,joy,BENIGN,249221,173592,75591,2,36
Monday,go-flows,nfstream,ALL,412036,317090,14,94783,149
Monday,go-flows,nfstream,BENIGN,412036,317090,14,94783,149
Monday,go-flows,zeek,ALL,412036,253999,9143,72157,76737
Monday,go-flows,zeek,BENIGN,412036,253999,9143,72157,76737
Monday,go-flows,tranalyzer,ALL,412036,250129,1,92119,69787
Monday,go-flows,tranalyzer,BENIGN,412036,250129,1,92119,69787
Monday,go-flows,cicflowmeter-orig,ALL,412036,83989,46432,733,280882
Monday,go-flows,cicflowmeter-orig,BENIGN,412036,83989,46432,733,280882
Monday,go-flows,cicflowmeter-fixed,ALL,412036,247593,10155,91795,62493
Monday,go-flows,cicflowmeter-fixed,BENIGN,412036,247593,10155,91795,62493
Monday,go-flows,argus,ALL,412036,153657,0,214689,43690
Monday,go-flows,argus,BENIGN,412036,153657,0,214689,43690
Monday,go-flows,yaf,ALL,412036,290074,59415,37363,25184
Monday,go-flows,yaf,BENIGN,412036,290074,59415,37363,25184
Monday,go-flows,joy,ALL,412036,81874,45699,77348,207115
Monday,go-flows,joy,BENIGN,412036,81874,45699,77348,207115
Monday,yaf,nfstream,ALL,395839,276790,11712,85866,21471
Monday,yaf,nfstream,BENIGN,395839,276790,11712,85866,21471
Monday,yaf,zeek,ALL,395839,232926,16975,71110,74828
Monday,yaf,zeek,BENIGN,395839,232926,16975,71110,74828
Monday,yaf,tranalyzer,ALL,395839,239677,7084,80802,68276
Monday,yaf,tranalyzer,BENIGN,395839,239677,7084,80802,68276
Monday,yaf,cicflowmeter-orig,ALL,395839,86355,50118,733,258633
Monday,yaf,cicflowmeter-orig,BENIGN,395839,86355,50118,733,258633
Monday,yaf,cicflowmeter-fixed,ALL,395839,223458,20652,91608,60121
Monday,yaf,cicflowmeter-fixed,BENIGN,395839,223458,20652,91608,60121
Monday,yaf,argus,ALL,395839,154440,0,197640,43759
Monday,yaf,argus,BENIGN,395839,154440,0,197640,43759
Monday,yaf,go-flows,ALL,395839,290074,71144,9645,24976
Monday,yaf,go-flows,BENIGN,395839,290074,71144,9645,24976
Monday,yaf,joy,ALL,395839,83469,49163,77184,186023
Monday,yaf,joy,BENIGN,395839,83469,49163,77184,186023
Monday,joy,nfstream,ALL,544357,107972,2,223125,213258
Monday,joy,nfstream,BENIGN,544357,107972,2,223125,213258
Monday,joy,zeek,ALL,544357,317983,952,215664,9758
Monday,joy,zeek,BENIGN,544357,317983,952,215664,9758
Monday,joy,tranalyzer,ALL,544357,104657,3075,231386,205239
Monday,joy,tranalyzer,BENIGN,544357,104657,3075,231386,205239
Monday,joy,cicflowmeter-orig,ALL,544357,66723,36164,174440,267030
Monday,joy,cicflowmeter-orig,BENIGN,544357,66723,36164,174440,267030
Monday,joy,cicflowmeter-fixed,ALL,544357,298319,2994,229545,13499
Monday,joy,cicflowmeter-fixed,BENIGN,544357,298319,2994,229545,13499
Monday,joy,argus,ALL,544357,173592,1,370581,183
Monday,joy,argus,BENIGN,544357,173592,1,370581,183
Monday,joy,go-flows,ALL,544357,81874,33472,215754,213257
Monday,joy,go-flows,BENIGN,544357,81874,33472,215754,213257
Monday,joy,yaf,ALL,544357,83469,33445,226790,200653
Monday,joy,yaf,BENIGN,544357,83469,33445,226790,200653
