day,tool_a,tool_b,class,n,c_1to1,c_split,c_merge,c_unmatched
friday-pub,nfstream,zeek,Data Exfiltration,2,0,0,2,0
friday-pub,nfstream,tranalyzer,ALL,5341,4328,1,131,881
friday-pub,nfstream,tranalyzer,BENIGN,5339,4328,1,129,881
friday-pub,nfstream,tranalyzer,Data Exfiltration,2,0,0,2,0
friday-pub,nfstream,cicflowmeter-orig,ALL,5341,328,389,0,4624
friday-pub,nfstream,cicflowmeter-orig,BENIGN,5339,328,389,0,4622
friday-pub,nfstream,cicflowmeter-orig,Data Exfiltration,2,0,0,0,2
friday-pub,nfstream,cicflowmeter-fixed,ALL,5341,4276,164,0,901
friday-pub,nfstream,cicflowmeter-fixed,BENIGN,5339,4274,164,0,901
friday-pub,nfstream,cicflowmeter-fixed,Data Exfiltration,2,2,0,0,0
friday-pub,nfstream,argus,ALL,5341,3986,0,498,857
friday-pub,nfstream,argus,BENIGN,5339,3986,0,496,857
friday-pub,nfstream,argus,Data Exfiltration,2,0,0,2,0
friday-pub,nfstream,go-flows,ALL,5341,5068,253,0,20
friday-pub,nfstream,go-flows,BENIGN,5339,5066,253,0,20
friday-pub,nfstream,go-flows,Data Exfiltration,2,2,0,0,0
friday-pub,nfstream,yaf,ALL,5341,4776,233,52,280
friday-pub,nfstream,yaf,BENIGN,5339,4774,233,52,280
friday-pub,nfstream,yaf,Data Exfiltration,2,2,0,0,0
friday-pub,nfstream,joy,ALL,5341,1951,366,0,3024
friday-pub,nfstream,joy,BENIGN,5339,1949,366,0,3024
friday-pub,nfstream,joy,Data Exfiltration,2,2,0,0,0
friday-pub,zeek,nfstream,ALL,5302,4331,19,25,927
friday-pub,zeek,nfstream,BENIGN,5302,4331,19,25,927
friday-pub,zeek,tranalyzer,ALL,5302,5167,1,112,22
friday-pub,zeek,tranalyzer,BENIGN,5302,5167,1,112,22
friday-pub,zeek,cicflowmeter-orig,ALL,5302,307,326,7,4662
friday-pub,zeek,cicflowmeter-orig,BENIGN,5302,307,326,7,4662
friday-pub,zeek,cicflowmeter-fixed,ALL,5302,5046,102,49,105
friday-pub,zeek,cicflowmeter-fixed,BENIGN,5302,5046,102,49,105
friday-pub,zeek,argus,ALL,5302,4785,0,494,23
friday-pub,zeek,argus,BENIGN,5302,4785,0,494,23
friday-pub,zeek,go-flows,ALL,5302,4201,154,21,926
friday-pub,zeek,go-flows,BENIGN,5302,4201,154,21,926
friday-pub,zeek,yaf,ALL,5302,4193,142,31,936
friday-pub,zeek,yaf,BENIGN,5302,4193,142,31,936
friday-pub,zeek,joy,ALL,5302,4960,300,12,30
friday-pub,zeek,joy,BENIGN,5302,4960,300,12,30
friday-pub,tranalyzer,nfstream,ALL,5385,4328,23,4,1030
friday-pub,tranalyzer,nfstream,BENIGN,5385,4328,23,4,1030
friday-pub,tranalyzer,zeek,ALL,5385,5167,48,2,168
friday-pub,tranalyzer,zeek,BENIGN,5385,5167,48,2,168
friday-pub,tranalyzer,cicflowmeter-orig,ALL,5385,307,327,0,4751
friday-pub,tranalyzer,cicflowmeter-orig,BENIGN,5385,307,327,0,4751
friday-pub,tranalyzer,cicflowmeter-fixed,ALL,5385,4847,106,0,432
friday-pub,tranalyzer,cicflowmeter-fixed,BENIGN,5385,4847,106,0,432
friday-pub,tranalyzer,argus,ALL,5385,4810,0,406,169
friday-pub,tranalyzer,argus,BENIGN,5385,4810,0,406,169
friday-pub,tranalyzer,go-flows,ALL,5385,4195,161,0,1029
friday-pub,tranalyzer,go-flows,BENIGN,5385,4195,161,0,1029
friday-pub,tranalyzer,yaf,ALL,5385,4192,149,4,1040
friday-pub,tranalyzer,yaf,BENIGN,5385,4192,149,4,1040
friday-pub,tranalyzer,joy,ALL,5385,1784,316,5,3280
friday-pub,tranalyzer,joy,BENIGN,5385,1784,316,5,3280
friday-pub,cicflowmeter-orig,nfstream,ALL,7091,328,42,1661,5060
friday-pub,cicflowmeter-orig,nfstream,BENIGN,7089,328,42,1661,5058
friday-pub,cicflowmeter-orig,nfstream,Data Exfiltration,2,0,0,0,2
friday-pub,cicflowmeter-orig,zeek,ALL,7091,307,2,1722,5060
friday-pub,cicflowmeter-orig,zeek,BENIGN,7089,307,2,1720,5060
friday-pub,cicflowmeter-orig,zeek,Data Exfiltration,2,0,0,2,0
friday-pub,cicflowmeter-orig,tranalyzer,ALL,7091,307,0,1739,5045
friday-pub,cicflowmeter-orig,tranalyzer,BENIGN,7089,307,0,1737,5045
friday-pub,cicflowmeter-orig,tranalyzer,Data Exfiltration,2,0,0,2,0
friday-pub,cicflowmeter-orig,cicflowmeter-fixed,ALL,7091,1389,79,745,4878
friday-pub,cicflowmeter-orig,cicflowmeter-fixed,BENIGN,7089,1389,79,745,4876
friday-pub,cicflowmeter-orig,cicflowmeter-fixed,Data Exfiltration,2,0,0,0,2
friday-pub,cicflowmeter-orig,argus,ALL,7091,420,0,1497,5174
friday-pub,cicflowmeter-orig,argus,BENIGN,7089,420,0,1495,5174
friday-pub,cicflowmeter-orig,argus,Data Exfiltration,2,0,0,2,0
friday-pub,cicflowmeter-orig,go-flows,ALL,7091,328,43,1656,5064
friday-pub,cicflowmeter-orig,go-flows,BENIGN,7089,328,43,1656,5062
friday-pub,cicflowmeter-orig,go-flows,Data Exfiltration,2,0,0,0,2
friday-pub,cicflowmeter-orig,yaf,ALL,7091,318,43,1678,5052
friday-pub,cicflowmeter-orig,yaf,BENIGN,7089,318,43,1678,5050
friday-pub,cicflowmeter-orig,yaf,Data Exfiltration,2,0,0,0,2
friday-pub,cicflowmeter-orig,joy,ALL,7091,257,1211,468,5155
friday-pub,cicflowmeter-orig,joy,BENIGN,7089,257,1211,468,5153
friday-pub,cicflowmeter-orig,joy,Data Exfiltration,2,0,0,0,2
friday-pub,cicflowmeter-fixed,nfstream,ALL,6410,4276,45,1063,1026
friday-pub,cicflowmeter-fixed,nfstream,BENIGN,6410,4276,45,1063,1026
friday-pub,cicflowmeter-fixed,zeek,ALL,6410,5046,22,1132,210
friday-pub,cicflowmeter-fixed,zeek,BENIGN,6410,5046,22,1132,210
friday-pub,cicflowmeter-fixed,tranalyzer,ALL,6410,4847,0,1155,408
friday-pub,cicflowmeter-fixed,tranalyzer,BENIGN,6410,4847,0,1155,408
friday-pub,cicflowmeter-fixed,cicflowmeter-orig,ALL,6410,1389,385,43,4593
friday-pub,cicflowmeter-fixed,cicflowmeter-orig,BENIGN,6410,1389,385,43,4593
friday-pub,cicflowmeter-fixed,argus,ALL,6410,4693,0,1224,493
friday-pub,cicflowmeter-fixed,argus,BENIGN,6410,4693,0,1224,493
friday-pub,cicflowmeter-fixed,go-flows,ALL,6410,4078,297,1009,1026
friday-pub,cicflowmeter-fixed,go-flows,BENIGN,6410,4078,297,1009,1026
friday-pub,cicflowmeter-fixed,yaf,ALL,6410,4042,297,1045,1026
friday-pub,cicflowmeter-fixed,yaf,BENIGN,6410,4042,297,1045,1026
friday-pub,cicflowmeter-fixed,joy,ALL,6410,4699,1280,16,415
friday-pub,cicflowmeter-fixed,joy,BENIGN,6410,4699,1280,16,415
friday-pub,argus,nfstream,ALL,4978,3986,175,0,817
friday-pub,argus,nfstream,BENIGN,4978,3986,175,0,817
friday-pub,argus,zeek,ALL,4978,4785,188,0,5
friday-pub,argus,zeek,BENIGN,4978,4785,188,0,5
friday-pub,argus,tranalyzer,ALL,4978,4810,163,0,5
friday-pub,argus,tranalyzer,BENIGN,4978,4810,163,0,5
friday-pub,argus,cicflowmeter-orig,ALL,4978,420,333,0,4225
friday-pub,argus,cicflowmeter-orig,BENIGN,4978,420,333,0,4225
friday-pub,argus,cicflowmeter-fixed,ALL,4978,4693,254,0,31
friday-pub,argus,cicflowmeter-fixed,BENIGN,4978,4693,254,0,31
friday-pub,argus,go-flows,ALL,4978,3734,428,0,816
friday-pub,argus,go-flows,BENIGN,4978,3734,428,0,816
friday-pub,argus,yaf,ALL,4978,3741,417,0,820
friday-pub,argus,yaf,BENIGN,4978,3741,417,0,820
friday-pub,argus,joy,ALL,4978,4527,447,2,2
friday-pub,argus,joy,BENIGN,4978,4527,447,2,2
friday-pub,go-flows,nfstream,ALL,5711,5068,0,619,24
friday-pub,go-flows,nfstream,BENIGN,5709,5066,0,619,24
friday-pub,go-flows,nfstream,Data Exfiltration,2,2,0,0,0
friday-pub,go-flows,zeek,ALL,5711,4201,9,403,1098
friday-pub,go-flows,zeek,BENIGN,5709,4201,9,401,1098
friday-pub,go-flows,zeek,Data Exfiltration,2,0,0,2,0
friday-pub,go-flows,tranalyzer,ALL,5711,4195,0,428,1088
friday-pub,go-flows,tranalyzer,BENIGN,5709,4195,0,426,1088
friday-pub,go-flows,tranalyzer,Data Exfiltration,2,0,0,2,0
friday-pub,go-flows,cicflowmeter-orig,ALL,5711,328,388,2,4993
friday-pub,go-flows,cicflowmeter-orig,BENIGN,5709,328,388,2,4991
friday-pub,go-flows,cicflowmeter-orig,Data Exfiltration,2,0,0,0,2
friday-pub,go-flows,cicflowmeter-fixed,ALL,5711,4078,162,566,905
friday-pub,go-flows,cicflowmeter-fixed,BENIGN,5709,4076,162,566,905
friday-pub,go-flows,cicflowmeter-fixed,Data Exfiltration,2,2,0,0,0
friday-pub,go-flows,argus,ALL,5711,3734,0,1117,860
friday-pub,go-flows,argus,BENIGN,5709,3734,0,1115,860
friday-pub,go-flows,argus,Data Exfiltration,2,0,0,2,0
friday-pub,go-flows,yaf,ALL,5711,4866,420,85,340
friday-pub,go-flows,yaf,BENIGN,5709,4864,420,85,340
friday-pub,go-flows,yaf,Data Exfiltration,2,2,0,0,0
friday-pub,go-flows,joy,ALL,5711,1866,366,417,3062
friday-pub,go-flows,joy,BENIGN,5709,1864,366,417,3062
friday-pub,go-flows,joy,Data Exfiltration,2,2,0,0,0
friday-pub,yaf,nfstream,ALL,5677,4776,19,568,314
friday-pub,yaf,nfstream,BENIGN,5675,4774,19,568,314
friday-pub,yaf,nfstream,Data Exfiltration,2,2,0,0,0
friday-pub,yaf,zeek,ALL,5677,4193,14,363,1107
friday-pub,yaf,zeek,BENIGN,5675,4193,14,361,1107
friday-pub,yaf,zeek,Data Exfiltration,2,0,0,2,0
friday-pub,yaf,tranalyzer,ALL,5677,4192,2,385,1098
friday-pub,yaf,tranalyzer,BENIGN,5675,4192,2,383,1098
friday-pub,yaf,tranalyzer,Data Exfiltration,2,0,0,2,0
friday-pub,yaf,cicflowmeter-orig,ALL,5677,318,383,2,4974
friday-pub,yaf,cicflowmeter-orig,BENIGN,5675,318,383,2,4972
friday-pub,yaf,cicflowmeter-orig,Data Exfiltration,2,0,0,0,2
friday-pub,yaf,cicflowmeter-fixed,ALL,5677,4042,164,566,905
friday-pub,yaf,cicflowmeter-fixed,BENIGN,5675,4040,164,566,905
friday-pub,yaf,cicflowmeter-fixed,Data Exfiltration,2,2,0,0,0
friday-pub,yaf,argus,ALL,5677,3741,0,1048,888
friday-pub,yaf,argus,BENIGN,5675,3741,0,1046,888
friday-pub,yaf,argus,Data Exfiltration,2,0,0,2,0
friday-pub,yaf,go-flows,ALL,5677,4866,433,47,331
friday-pub,yaf,go-flows,BENIGN,5675,4864,433,47,331
friday-pub,yaf,go-flows,Data Exfiltration,2,2,0,0,0
friday-pub,yaf,joy,ALL,5677,1834,358,417,3068
friday-pub,yaf,joy,BENIGN,5675,1832,358,417,3068
friday-pub,yaf,joy,Data Exfiltration,2,2,0,0,0
friday-pub,joy,nfstream,ALL,9728,1951,38,4671,3068
friday-pub,joy,nfstream,BENIGN,9726,1949,38,4671,3068
friday-pub,joy,nfstream,Data Exfiltration,2,2,0,0,0
friday-pub,joy,zeek,ALL,9728,4960,3,4734,31
friday-pub,joy,zeek,BENIGN,9726,4960,3,4732,31
friday-pub,joy,zeek,Data Exfiltration,2,0,0,2,0
friday-pub,joy,tranalyzer,ALL,9728,1784,1,4801,3142
friday-pub,joy,tranalyzer,BENIGN,9726,1784,1,4799,3142
friday-pub,joy,tranalyzer,Data Exfiltration,2,0,0,2,0
friday-pub,joy,cicflowmeter-orig,ALL,9728,257,682,3782,5007
friday-pub,joy,cicflowmeter-orig,BENIGN,9726,257,682,3782,5005
friday-pub,joy,cicflowmeter-orig,Data Exfiltration,2,0,0,0,2
friday-pub,joy,cicflowmeter-fixed,ALL,9728,4699,560,4144,325
friday-pub,joy,cicflowmeter-fixed,BENIGN,9726,4697,560,4144,325
friday-pub,joy,cicflowmeter-fixed,Data Exfiltration,2,2,0,0,0
friday-pub,joy,argus,ALL,9728,4527,1,4170,1030
friday-pub,joy,argus,BENIGN,9726,4527,1,4168,1030
friday-pub,joy,argus,Data Exfiltration,2,0,0,2,0
friday-pub,joy,go-flows,ALL,9728,1866,269,4525,3068
friday-pub,joy,go-flows,BENIGN,9726,1864,269,4525,3068
friday-pub,joy,go-flows,Data Exfiltration,2,2,0,0,0
friday-pub,joy,yaf,ALL,9728,1834,269,4548,3077
friday-pub,joy,yaf,BENIGN,9726,1832,269,4548,3077
friday-pub,joy,yaf,Data Exfiltration,2,2,0,0,0
friday-pvt,nfstream,zeek,ALL,1091,250,618,105,118
friday-pvt,nfstream,zeek,BENIGN,1091,250,618,105,118
friday-pvt,nfstream,tranalyzer,ALL,1091,861,1,110,119
friday-pvt,nfstream,tranalyzer,BENIGN,1091,861,1,110,119
friday-pvt,nfstream,cicflowmeter-orig,ALL,1091,701,121,0,269
friday-pvt,nfstream,cicflowmeter-orig,BENIGN,1091,701,121,0,269
friday-pvt,nfstream,cicflowmeter-fixed,ALL,1091,874,88,0,129
friday-pvt,nfstream,cicflowmeter-fixed,BENIGN,1091,874,88,0,129
friday-pvt,nfstream,argus,ALL,1091,822,0,177,92
friday-pvt,nfstream,argus,BENIGN,1091,822,0,177,92
friday-pvt,nfstream,go-flows,ALL,1091,1050,22,0,19
friday-pvt,nfstream,go-flows,BENIGN,1091,1050,22,0,19
friday-pvt,nfstream,yaf,ALL,1091,971,20,27,73
friday-pvt,nfstream,yaf,BENIGN,1091,971,20,27,73
friday-pvt,nfstream,joy,ALL,1091,797,106,0,188
friday-pvt,nfstream,joy,BENIGN,1091,797,106,0,188
friday-pvt,zeek,nfstream,ALL,2268,250,16,1243,759
friday-pvt,zeek,nfstream,BENIGN,2268,250,16,1243,759
friday-pvt,zeek,tranalyzer,ALL,2268,328,2,1918,20
friday-pvt,zeek,tranalyzer,BENIGN,2268,328,2,1918,20
friday-pvt,zeek,cicflowmeter-orig,ALL,2268,67,51,1239,911
friday-pvt,zeek,cicflowmeter-orig,BENIGN,2268,67,51,1239,911
friday-pvt,zeek,cicflowmeter-fixed,ALL,2268,283,20,1770,195
friday-pvt,zeek,cicflowmeter-fixed,BENIGN,2268,283,20,1770,195
friday-pvt,zeek,argus,ALL,2268,251,0,1994,23
friday-pvt,zeek,argus,BENIGN,2268,251,0,1994,23
friday-pvt,zeek,go-flows,ALL,2268,237,30,1241,760
friday-pvt,zeek,go-flows,BENIGN,2268,237,30,1241,760
friday-pvt,zeek,yaf,ALL,2268,234,22,1241,771
friday-pvt,zeek,yaf,BENIGN,2268,234,22,1241,771
friday-pvt,zeek,joy,ALL,2268,356,33,1855,24
friday-pvt,zeek,joy,BENIGN,2268,356,33,1855,24
friday-pvt,tranalyzer,nfstream,ALL,1064,861,16,4,183
friday-pvt,tranalyzer,nfstream,BENIGN,1064,861,16,4,183
friday-pvt,tranalyzer,zeek,ALL,1064,328,648,5,83
friday-pvt,tranalyzer,zeek,BENIGN,1064,328,648,5,83
friday-pvt,tranalyzer,cicflowmeter-orig,ALL,1064,681,49,0,334
friday-pvt,tranalyzer,cicflowmeter-orig,BENIGN,1064,681,49,0,334
friday-pvt,tranalyzer,cicflowmeter-fixed,ALL,1064,894,18,0,152
friday-pvt,tranalyzer,cicflowmeter-fixed,BENIGN,1064,894,18,0,152
friday-pvt,tranalyzer,argus,ALL,1064,871,0,107,86
friday-pvt,tranalyzer,argus,BENIGN,1064,871,0,107,86
friday-pvt,tranalyzer,go-flows,ALL,1064,847,30,0,187
friday-pvt,tranalyzer,go-flows,BENIGN,1064,847,30,0,187
friday-pvt,tranalyzer,yaf,ALL,1064,840,26,0,198
friday-pvt,tranalyzer,yaf,BENIGN,1064,840,26,0,198
friday-pvt,tranalyzer,joy,ALL,1064,822,54,4,184
friday-pvt,tranalyzer,joy,BENIGN,1064,822,54,4,184
friday-pvt,cicflowmeter-orig,nfstream,ALL,2572,701,35,1175,661
friday-pvt,cicflowmeter-orig,nfstream,BENIGN,2572,701,35,1175,661
friday-pvt,cicflowmeter-orig,zeek,ALL,2572,67,617,1226,662
friday-pvt,cicflowmeter-orig,zeek,BENIGN,2572,67,617,1226,662
friday-pvt,cicflowmeter-orig,tranalyzer,ALL,2572,681,0,1229,662
friday-pvt,cicflowmeter-orig,tranalyzer,BENIGN,2572,681,0,1229,662
friday-pvt,cicflowmeter-orig,cicflowmeter-fixed,ALL,2572,1875,136,155,406
friday-pvt,cicflowmeter-orig,cicflowmeter-fixed,BENIGN,2572,1875,136,155,406
friday-pvt,cicflowmeter-orig,argus,ALL,2572,660,0,967,945
friday-pvt,cicflowmeter-orig,argus,BENIGN,2572,660,0,967,945
friday-pvt,cicflowmeter-orig,go-flows,ALL,2572,701,35,1171,665
friday-pvt,cicflowmeter-orig,go-flows,BENIGN,2572,701,35,1171,665
friday-pvt,cicflowmeter-orig,yaf,ALL,2572,686,35,1187,664
friday-pvt,cicflowmeter-orig,yaf,BENIGN,2572,686,35,1187,664
friday-pvt,cicflowmeter-orig,joy,ALL,2572,686,1137,83,666
friday-pvt,cicflowmeter-orig,joy,BENIGN,2572,686,1137,83,666
friday-pvt,cicflowmeter-fixed,nfstream,ALL,2327,874,42,1090,321
friday-pvt,cicflowmeter-fixed,nfstream,BENIGN,2327,874,42,1090,321
friday-pvt,cicflowmeter-fixed,zeek,ALL,2327,283,628,1153,263
friday-pvt,cicflowmeter-fixed,zeek,BENIGN,2327,283,628,1153,263
friday-pvt,cicflowmeter-fixed,tranalyzer,ALL,2327,894,0,1153,280
friday-pvt,cicflowmeter-fixed,tranalyzer,BENIGN,2327,894,0,1153,280
friday-pvt,cicflowmeter-fixed,cicflowmeter-orig,ALL,2327,1875,192,31,229
friday-pvt,cicflowmeter-fixed,cicflowmeter-orig,BENIGN,2327,1875,192,31,229
friday-pvt,cicflowmeter-fixed,argus,ALL,2327,852,0,922,553
friday-pvt,cicflowmeter-fixed,argus,BENIGN,2327,852,0,922,553
friday-pvt,cicflowmeter-fixed,go-flows,ALL,2327,854,63,1085,325
friday-pvt,cicflowmeter-fixed,go-flows,BENIGN,2327,854,63,1085,325
friday-pvt,cicflowmeter-fixed,yaf,ALL,2327,836,63,1103,325
friday-pvt,cicflowmeter-fixed,yaf,BENIGN,2327,836,63,1103,325
friday-pvt,cicflowmeter-fixed,joy,ALL,2327,896,1153,7,271
friday-pvt,cicflowmeter-fixed,joy,BENIGN,2327,896,1153,7,271
friday-pvt,argus,nfstream,ALL,894,822,22,0,50
friday-pvt,argus,nfstream,BENIGN,894,822,22,0,50
friday-pvt,argus,zeek,ALL,894,251,638,0,5
friday-pvt,argus,zeek,BENIGN,894,251,638,0,5
friday-pvt,argus,tranalyzer,ALL,894,871,18,0,5
friday-pvt,argus,tranalyzer,BENIGN,894,871,18,0,5
friday-pvt,argus,cicflowmeter-orig,ALL,894,660,47,0,187
friday-pvt,argus,cicflowmeter-orig,BENIGN,894,660,47,0,187
friday-pvt,argus,cicflowmeter-fixed,ALL,894,852,20,0,22
friday-pvt,argus,cicflowmeter-fixed,BENIGN,894,852,20,0,22
friday-pvt,argus,go-flows,ALL,894,801,43,0,50
friday-pvt,argus,go-flows,BENIGN,894,801,43,0,50
friday-pvt,argus,yaf,ALL,894,801,40,0,53
friday-pvt,argus,yaf,BENIGN,894,801,40,0,53
friday-pvt,argus,joy,ALL,894,860,29,0,5
friday-pvt,argus,joy,BENIGN,894,860,29,0,5
friday-pvt,go-flows,nfstream,ALL,1128,1050,0,59,19
friday-pvt,go-flows,nfstream,BENIGN,1128,1050,0,59,19
friday-pvt,go-flows,zeek,ALL,1128,237,617,134,140
friday-pvt,go-flows,zeek,BENIGN,1128,237,617,134,140
friday-pvt,go-flows,tranalyzer,ALL,1128,847,0,151,130
friday-pvt,go-flows,tranalyzer,BENIGN,1128,847,0,151,130
friday-pvt,go-flows,cicflowmeter-orig,ALL,1128,701,120,0,307
friday-pvt,go-flows,cicflowmeter-orig,BENIGN,1128,701,120,0,307
friday-pvt,go-flows,cicflowmeter-fixed,ALL,1128,854,87,53,134
friday-pvt,go-flows,cicflowmeter-fixed,BENIGN,1128,854,87,53,134
friday-pvt,go-flows,argus,ALL,1128,801,0,234,93
friday-pvt,go-flows,argus,BENIGN,1128,801,0,234,93
friday-pvt,go-flows,yaf,ALL,1128,993,21,35,79
friday-pvt,go-flows,yaf,BENIGN,1128,993,21,35,79
friday-pvt,go-flows,joy,ALL,1128,782,106,45,195
friday-pvt,go-flows,joy,BENIGN,1128,782,106,45,195
friday-pvt,yaf,nfstream,ALL,1113,971,13,52,77
friday-pvt,yaf,nfstream,BENIGN,1113,971,13,52,77
friday-pvt,yaf,zeek,ALL,1113,234,617,111,151
friday-pvt,yaf,zeek,BENIGN,1113,234,617,111,151
friday-pvt,yaf,tranalyzer,ALL,1113,840,0,132,141
friday-pvt,yaf,tranalyzer,BENIGN,1113,840,0,132,141
friday-pvt,yaf,cicflowmeter-orig,ALL,1113,686,122,0,305
friday-pvt,yaf,cicflowmeter-orig,BENIGN,1113,686,122,0,305
friday-pvt,yaf,cicflowmeter-fixed,ALL,1113,836,90,53,134
friday-pvt,yaf,cicflowmeter-fixed,BENIGN,1113,836,90,53,134
friday-pvt,yaf,argus,ALL,1113,801,0,191,121
friday-pvt,yaf,argus,BENIGN,1113,801,0,191,121
friday-pvt,yaf,go-flows,ALL,1113,993,36,2,82
friday-pvt,yaf,go-flows,BENIGN,1113,993,36,2,82
friday-pvt,yaf,joy,ALL,1113,759,103,45,206
friday-pvt,yaf,joy,BENIGN,1113,759,103,45,206
friday-pvt,joy,nfstream,ALL,5246,797,37,4192,220
friday-pvt,joy,nfstream,BENIGN,5246,797,37,4192,220
friday-pvt,joy,zeek,ALL,5246,356,618,4248,24
friday-pvt,joy,zeek,BENIGN,5246,356,618,4248,24
friday-pvt,joy,tranalyzer,ALL,5246,822,1,4303,120
friday-pvt,joy,tranalyzer,BENIGN,5246,822,1,4303,120
friday-pvt,joy,cicflowmeter-orig,ALL,5246,686,435,3515,610
friday-pvt,joy,cicflowmeter-orig,BENIGN,5246,686,435,3515,610
friday-pvt,joy,cicflowmeter-fixed,ALL,5246,896,678,3563,109
friday-pvt,joy,cicflowmeter-fixed,BENIGN,5246,896,678,3563,109
friday-pvt,joy,argus,ALL,5246,860,0,3362,1024
friday-pvt,joy,argus,BENIGN,5246,860,0,3362,1024
friday-pvt,joy,go-flows,ALL,5246,782,53,4191,220
friday-pvt,joy,go-flows,BENIGN,5246,782,53,4191,220
friday-pvt,joy,yaf,ALL,5246,759,53,4202,232
friday-pvt,joy,yaf,BENIGN,5246,759,53,4202,232
